,Unnamed: 0,stereotype_sentence,stereotype_type,original_idx,gender_identity,age_range,employment_status,sector,religion,country,nationality,lang,translated_stereotype,identity_term,attribute_term,ethnic_identity,Person Assigned to,person assigned to
1407,1890.0,lawyers are liers,profession,65.0,Female,36–50 *,Self-employed *,,Christianity,Nigeria,Nigerian,af,lawyers are liers,lawyers,liers,['gamai'],Melissah,
1408,1891.0,farmers are diligent,profession,65.0,Female,36–50 *,Self-employed *,,Christianity,Nigeria,Nigerian,da,farmers are diligent,farmers,diligent,['gamai'],Melissah,
1409,1894.0,Yoruba people are always shouting,misc,65.0,Female,36–50 *,Self-employed *,,Christianity,Nigeria,Nigerian,en,Yoruba people are always shouting,yoruba people,are always shouting,['gamai'],Melissah,
1410,1894.0,Yoruba people are always shouting,misc,65.0,Female,36–50 *,Self-employed *,,Christianity,Nigeria,Nigerian,en,Yoruba people are always shouting,yoruba people,are always shouting,['gamai'],Melissah,
1411,1895.0,Igbo people like money,misc,65.0,Female,36–50 *,Self-employed *,,Christianity,Nigeria,Nigerian,sl,Igbo people like money,igbo people,like money,['gamai'],Melissah,
1412,1896.0,Women are kind,women,66.0,Female,18–25 *,Employed *,Fashion *,Christianity,Nigeria,Nigerian,da,Women are kind,women,kind,['yoruba'],Melissah,
1413,1897.0,Women are weak or strong,women,66.0,Female,18–25 *,Employed *,Fashion *,Christianity,Nigeria,Nigerian,en,Women are weak or strong,women,weak or strong,['yoruba'],Melissah,
1414,1898.0,women makes the world a safe space,women,66.0,Female,18–25 *,Employed *,Fashion *,Christianity,Nigeria,Nigerian,en,women makes the world a safe space,women,makes the world a safe space,['yoruba'],Melissah,
1415,1899.0,Men are providers,men,66.0,Female,18–25 *,Employed *,Fashion *,Christianity,Nigeria,Nigerian,da,Men are providers,men,providers,['yoruba'],Melissah,
1416,1900.0,Men are the pillar of the word,men,66.0,Female,18–25 *,Employed *,Fashion *,Christianity,Nigeria,Nigerian,en,Men are the pillar of the word,men,the pillar of the word,['yoruba'],Melissah,
1417,1901.0,Men are women's protectors,men,66.0,Female,18–25 *,Employed *,Fashion *,Christianity,Nigeria,Nigerian,en,Men are women's protectors,men,women's protectors,['yoruba'],Melissah,
1418,1902.0,Christians are Peaceful and accommodating,ethnicity_region,66.0,Female,18–25 *,Employed *,Fashion *,Christianity,Nigeria,Nigerian,en,Christians are Peaceful and accommodating,christians,peaceful and accommodating,['yoruba'],Melissah,
1419,1906.0,Muslims are peaceful people,religion,66.0,Female,18–25 *,Employed *,Fashion *,Christianity,Nigeria,Nigerian,ro,Muslims are peaceful people,muslims,peaceful people,['yoruba'],Melissah,
1420,1907.0,Christians are Peaceful and accommodating,religion,66.0,Female,18–25 *,Employed *,Fashion *,Christianity,Nigeria,Nigerian,en,Christians are Peaceful and accommodating,christians,peaceful and accommodating,['yoruba'],Melissah,
1421,1909.0,Old people knows better,age,66.0,Female,18–25 *,Employed *,Fashion *,Christianity,Nigeria,Nigerian,en,Old people knows better,old people,knows better,['yoruba'],Melissah,
1422,1911.0,Old people finds it difficult to apologize,age,66.0,Female,18–25 *,Employed *,Fashion *,Christianity,Nigeria,Nigerian,en,Old people finds it difficult to apologize,old people,finds it difficult to apologize,['yoruba'],Melissah,
1423,1912.0,Young people find it easy to apologize and repeat their offense,age,66.0,Female,18–25 *,Employed *,Fashion *,Christianity,Nigeria,Nigerian,en,Young people find it easy to apologize and repeat their offense,young people,find it easy to apologize and repeat their offense,['yoruba'],Melissah,
1424,1913.0,Old people finds it difficult to express their displease,age,66.0,Female,18–25 *,Employed *,Fashion *,Christianity,Nigeria,Nigerian,en,Old people finds it difficult to express their displease,old people,finds it difficult to express their displease,['yoruba'],Melissah,
1425,1914.0,young people express themselves better.,age,66.0,Female,18–25 *,Employed *,Fashion *,Christianity,Nigeria,Nigerian,en,young people express themselves better,young people,express themselves better,['yoruba'],Melissah,
1426,1917.0,Lawyers are confident,profession,66.0,Female,18–25 *,Employed *,Fashion *,Christianity,Nigeria,Nigerian,en,Lawyers are confident,lawyers,confident,['yoruba'],Melissah,
1427,1918.0,Traders are optimistic,profession,66.0,Female,18–25 *,Employed *,Fashion *,Christianity,Nigeria,Nigerian,en,Traders are optimistic,traders,optimistic,['yoruba'],Melissah,
1428,1919.0,Accountants are smart,profession,66.0,Female,18–25 *,Employed *,Fashion *,Christianity,Nigeria,Nigerian,en,Accountants are smart,accountants,smart,['yoruba'],Melissah,
1429,1921.0,Teenagers loves to try our new things,misc,66.0,Female,18–25 *,Employed *,Fashion *,Christianity,Nigeria,Nigerian,en,Teenagers loves to try our new things,teenagers,loves to try our new things,['yoruba'],Melissah,
1430,1923.0,Pregnant women craves funny meals,misc,66.0,Female,18–25 *,Employed *,Fashion *,Christianity,Nigeria,Nigerian,ca,Pregnant women craves funny meals,women,craves funny meals,['yoruba'],Melissah,
1431,1924.0,Rich people are bold,misc,66.0,Female,18–25 *,Employed *,Fashion *,Christianity,Nigeria,Nigerian,en,Rich people are bold,rich people,are bold,['yoruba'],Melissah,
1432,1927.0,Women are nuturing,women,67.0,Female,26–35 *,Employed *,Transportation  *,Christianity,Nigeria,Nigerian,ro,Women are touched,women,touched,['yoruba'],Melissah,
1433,1932.0,Old people are wise but not all,age,67.0,Female,26–35 *,Employed *,Transportation  *,Christianity,Nigeria,Nigerian,en,Old people are wise but not all,old people,are wise but not all,['yoruba'],Melissah,
1434,1936.0,Women are emotional,women,68.0,Male,26–35 *,Employed *,Agriculture *,Christianity,Nigeria,Nigerian,en,Women are emotional,women,emotional,['hausa'],Melissah,
1435,1939.0,Men are Authoritative,men,68.0,Male,26–35 *,Employed *,Agriculture *,Christianity,Nigeria,Nigerian,en,Men are Authoritative,men,authoritative,['hausa'],Melissah,
1436,1941.0,People from the north are sincere,ethnicity_region,68.0,Male,26–35 *,Employed *,Agriculture *,Christianity,Nigeria,Nigerian,en,People from the north are sincere,people from northern nigeria,are sincere,['hausa'],Melissah,
1437,1946.0,Muslims are religious,religion,68.0,Male,26–35 *,Employed *,Agriculture *,Christianity,Nigeria,Nigerian,en,Muslims are religious,muslims,religious,['hausa'],Melissah,
1438,1947.0,Old people always forget things easily,age,68.0,Male,26–35 *,Employed *,Agriculture *,Christianity,Nigeria,Nigerian,en,Old people always forget things easily,old people,always forget things easily,['hausa'],Melissah,
1439,1948.0,Young people are inconsiderate,age,68.0,Male,26–35 *,Employed *,Agriculture *,Christianity,Nigeria,Nigerian,en,Young people are inconsiderate,young people,are inconsiderate,['hausa'],Melissah,
1440,1949.0,Farmers are hardworking,profession,68.0,Male,26–35 *,Employed *,Agriculture *,Christianity,Nigeria,Nigerian,en,Farmers are hardworking,farmers,hardworking,['hausa'],Melissah,
1441,1951.0,Women are caring,women,69.0,Male,26–35 *,A student *,,Christianity,Nigeria,Nigerian,en,Women are caring,women,caring,['yoruba'],Melissah,
1442,1952.0,women are loving,women,69.0,Male,26–35 *,A student *,,Christianity,Nigeria,Nigerian,nl,women are loving,women,loving,['yoruba'],Melissah,
1443,1953.0,women are gentle,women,69.0,Male,26–35 *,A student *,,Christianity,Nigeria,Nigerian,nl,women are gentle,women,gentle,['yoruba'],Melissah,
1444,1954.0,women are audacious,women,69.0,Male,26–35 *,A student *,,Christianity,Nigeria,Nigerian,en,women are audacious,women,audacious,['yoruba'],Melissah,
1445,1955.0,women are demanding.,women,69.0,Male,26–35 *,A student *,,Christianity,Nigeria,Nigerian,nl,women are demanding,women,demanding,['yoruba'],Melissah,
1446,1956.0,Men are brave,men,69.0,Male,26–35 *,A student *,,Christianity,Nigeria,Nigerian,no,Men are brave,men,brave,['yoruba'],Melissah,
1447,1957.0,men are courageous,men,69.0,Male,26–35 *,A student *,,Christianity,Nigeria,Nigerian,fr,men are courageous,men,courageous,['yoruba'],Melissah,
1448,1958.0,men are innovative,men,69.0,Male,26–35 *,A student *,,Christianity,Nigeria,Nigerian,sv,men are innovative,men,innovative,['yoruba'],Melissah,
1449,1959.0,men are lustful,men,69.0,Male,26–35 *,A student *,,Christianity,Nigeria,Nigerian,ro,men are lustful,men,lustful,['yoruba'],Melissah,
1450,1960.0,men are simple.,men,69.0,Male,26–35 *,A student *,,Christianity,Nigeria,Nigerian,fr,men are simple,men,simple,['yoruba'],Melissah,
1451,1961.0,People from Yoruba are peaceful,ethnicity_region,69.0,Male,26–35 *,A student *,,Christianity,Nigeria,Nigerian,ro,People from Yoruba are peaceful,yoruba people,are peaceful,['yoruba'],Melissah,
1452,1962.0,People from Igbo love money,ethnicity_region,69.0,Male,26–35 *,A student *,,Christianity,Nigeria,Nigerian,en,People from Igbo love money,igbo people,love money,['yoruba'],Melissah,
1453,1963.0,People from Hausa are dangerous,ethnicity_region,69.0,Male,26–35 *,A student *,,Christianity,Nigeria,Nigerian,fr,People from Hausa are dangerous,hausa,are dangerous,['yoruba'],Melissah,
1454,1964.0,Muslims are wild,religion,69.0,Male,26–35 *,A student *,,Christianity,Nigeria,Nigerian,en,Muslims are wild,muslims,wild,['yoruba'],Melissah,
1455,1965.0,christians are prideful,religion,69.0,Male,26–35 *,A student *,,Christianity,Nigeria,Nigerian,en,christians are prideful,christians,prideful,['yoruba'],Melissah,
1456,1966.0,Traditional worshippers are dangerous,religion,69.0,Male,26–35 *,A student *,,Christianity,Nigeria,Nigerian,en,Traditional worshippers are dangerous,traditional worshippers,dangerous,['yoruba'],Melissah,
1457,1967.0,Old people are slow,age,69.0,Male,26–35 *,A student *,,Christianity,Nigeria,Nigerian,en,Old people are slow,old people,are slow,['yoruba'],Melissah,
1458,1968.0,young people are impatient,age,69.0,Male,26–35 *,A student *,,Christianity,Nigeria,Nigerian,en,young people are impatient,young people,are impatient,['yoruba'],Melissah,
1459,1970.0,Nurses love to talk,profession,69.0,Male,26–35 *,A student *,,Christianity,Nigeria,Nigerian,en,Nurses love to talk,nurses,love to talk,['yoruba'],Melissah,
1460,1971.0,Teachers are overworked,profession,69.0,Male,26–35 *,A student *,,Christianity,Nigeria,Nigerian,en,Teachers are overworked,teachers,overworked,['yoruba'],Melissah,
1461,1975.0,Women being tagged as gold diggers in Africa,women,70.0,Male,18–25 *,Unemployed *,,Christianity,Nigeria,Nigerian,af,Women being tagged as gold diggers in Africa,women,being tagged as gold diggers in africa,['yoruba'],Melissah,
1462,1980.0,Doctors have bad handwriting,profession,70.0,Male,18–25 *,Unemployed *,,Christianity,Nigeria,Nigerian,en,Doctors have bad handwriting,doctors,bad handwriting,['yoruba'],Melissah,
1463,1981.0,Hausas are aggressive,misc,70.0,Male,18–25 *,Unemployed *,,Christianity,Nigeria,Nigerian,en,Hausas are aggressive,hausa,aggressive,['yoruba'],Melissah,
1464,1982.0,Women are irritable,women,71.0,Female,18–25 *,A student *,,Islam,Nigeria,Nigerian,en,Women are irritable,women,irritable,['yoruba'],Melissah,
1465,1983.0,women are strong,women,71.0,Female,18–25 *,A student *,,Islam,Nigeria,Nigerian,nl,women are strong,women,strong,['yoruba'],Melissah,
1466,1984.0,women are flexible,women,71.0,Female,18–25 *,A student *,,Islam,Nigeria,Nigerian,en,women are flexible,women,flexible,['yoruba'],Melissah,
1467,1985.0,Men are great,men,71.0,Female,18–25 *,A student *,,Islam,Nigeria,Nigerian,no,Men are great,men,great,['yoruba'],Melissah,
1468,1986.0,men are hot,men,71.0,Female,18–25 *,A student *,,Islam,Nigeria,Nigerian,nl,men are hot,men,hot,['yoruba'],Melissah,
1469,1987.0,People from the south are welcoming,ethnicity_region,71.0,Female,18–25 *,A student *,,Islam,Nigeria,Nigerian,en,People from the south are welcoming,people from southern nigeria,are welcoming,['yoruba'],Melissah,
1470,1988.0,Christians are supportive,religion,71.0,Female,18–25 *,A student *,,Islam,Nigeria,Nigerian,en,Christians are supportive,christians,supportive,['yoruba'],Melissah,
1471,1989.0,Muslims are friendly,religion,71.0,Female,18–25 *,A student *,,Islam,Nigeria,Nigerian,da,Muslims are friendly,muslims,friendly,['yoruba'],Melissah,
1472,1990.0,Old people are intrusive,age,71.0,Female,18–25 *,A student *,,Islam,Nigeria,Nigerian,en,Old people are intrusive,old people,are intrusive,['yoruba'],Melissah,
1473,1991.0,young people are inquisitive,age,71.0,Female,18–25 *,A student *,,Islam,Nigeria,Nigerian,en,young people are inquisitive,young people,are inquisitive,['yoruba'],Melissah,
1474,1992.0,old people are thoughtful.,age,71.0,Female,18–25 *,A student *,,Islam,Nigeria,Nigerian,en,old people are thoughtful,old people,are thoughtful,['yoruba'],Melissah,
1475,1993.0,Doctors are smart,profession,71.0,Female,18–25 *,A student *,,Islam,Nigeria,Nigerian,en,Doctors are smart,doctors,smart,['yoruba'],Melissah,
1476,1994.0,traders are greedy,profession,71.0,Female,18–25 *,A student *,,Islam,Nigeria,Nigerian,sv,traders are greedy,traders,greedy,['yoruba'],Melissah,
1477,1997.0,Women are often sexualised,women,72.0,Female,18–25 *,Unemployed *,,Christianity,Nigeria,Nigerian,en,Women are often sexualised,women,often sexualised,['mwaghavul'],Melissah,
1478,1998.0,women are abused physically in relationships,women,72.0,Female,18–25 *,Unemployed *,,Christianity,Nigeria,Nigerian,en,women are abused physically in relationships,women,abused physically in relationships,['mwaghavul'],Melissah,
1479,2002.0,people from the north are tagged uneducated,ethnicity_region,72.0,Female,18–25 *,Unemployed *,,Christianity,Nigeria,Nigerian,en,people from the north are tagged uneducated,people from northern nigeria,are tagged uneducated,['mwaghavul'],Melissah,
1480,2004.0,Christians are viewed hypocritical,religion,72.0,Female,18–25 *,Unemployed *,,Christianity,Nigeria,Nigerian,en,Christians are viewed hypocritical,christians,viewed hypocritical,['mwaghavul'],Melissah,
1481,2005.0,traditional worshippers are considered too fetish,religion,72.0,Female,18–25 *,Unemployed *,,Christianity,Nigeria,Nigerian,en,traditional worshippers are considered too fetish,traditional worshippers,considered too fetish,['mwaghavul'],Melissah,
1482,2008.0,Artisans are not straightforward,profession,72.0,Female,18–25 *,Unemployed *,,Christianity,Nigeria,Nigerian,en,Artisans are not straightforward,artisans,not straightforward,['mwaghavul'],Melissah,
1483,2009.0,Lawyers lie too much,profession,72.0,Female,18–25 *,Unemployed *,,Christianity,Nigeria,Nigerian,en,Lawyers lie too much,lawyers,lie too much,['mwaghavul'],Melissah,
1484,2010.0,Doctors are womanisers,profession,72.0,Female,18–25 *,Unemployed *,,Christianity,Nigeria,Nigerian,en,Doctors are womanisers,doctors,womanisers,['mwaghavul'],Melissah,
1485,2012.0,women are easily objectified,misc,72.0,Female,18–25 *,Unemployed *,,Christianity,Nigeria,Nigerian,en,women are easily objectified,women,easily objectified,['mwaghavul'],Melissah,
1486,2013.0,teachers are underpaid and told their reward is in heaven,misc,72.0,Female,18–25 *,Unemployed *,,Christianity,Nigeria,Nigerian,en,teachers are underpaid and told their reward is in heaven,teachers,underpaid and told their reward is in heaven,['mwaghavul'],Melissah,
1487,2014.0,Loyalty,women,74.0,Male,36–50 *,Security *,,Christianity,Nigeria,Nigerian,tr,Loyalty,women,loyalty,['jukun'],Melissah,
